"Hi everybody, thank you so so much for another incredible season. I usually take a week off after the season, but decided to push it back a bit cause I was so excited to dive into this draft. I appreciate you all helping me grow the channel to where it is, and I can’t wait to come back in 2 weeks and keep things rocking. Cheers to y’all, I couldn’t do it without each and every one of you! #CTESPN 👊",
"Drake is another Herbert/Love a team like the redskins will destroy and ruin him like they did Howell(Seahawks fleeced them). But a team like the Patriots will unlock everything in him and could very well be back to a contender sooner than later. Jayden will be a massive bust and injury prone with the redskins I guarantee that he takes hits no QB should and is lighter than Bust Young.",
"great talents cant overcome terrible coaching",
"Football IQ does not exist",
"we need the jayden daniels film",
"shut up AI analyst",
"If you want to see a clear and recent example of QB drafting not being an exact science, you only need to look at a Tale of Two Quarterbacks known as *Trey Lance and Brock Purdy.*",
"There were also six quarterbacks drafted ahead of Tom Brady. I don't know if you've heard of that guy, but some people say he was pretty good.",
"Dude I always see your comments for years now I almost always agree with what you say to lol",
"Tony Romo, Kurt Warner, Matt Hasselbeck, Marc Bulger, Mark Brunell and Jeff Garcia in the 90s/00s alone. It just shows NFL puts far too much stock into hype, alum and potential instead of fundamentals like footwork, anticipation and reading coverages. Which is why we ended up with guys like Zach Wilson, Trey lance, Jamarcus Russell and Matt leinart who couldn’t do any of those fundamental stuff.",
"@@ers-cd5ln I was just about to comment this. I see this dude's comments on damn near every sport-related video I watch",
"Please slob on Purdy’s nuts harder, dude is the epitome of a system qb. He is not a bad qb by any means, but he is a game manager not game changer dont talk about him like he is on the same level as like Mahomes, Josh allen or Lamar Jackson. He is not even Trevor Lawrence level",
"It seems to me that the hardest part about evaluating a quarterback, is not evaluating his situation, but reducing all the variables in his situation, down to just what the player was able to control.",
"👉👃",
"@@logannewberger9112???",
"@@Chris1200923he probably saying “right on the nose”",
"@@peopleknowme1714 oh okay i actually fw that. good catch man",
"I have a perfect example of this because not only are those variables there for me to link videos to, but every analyst prefers to continue overlooking them. So the measurables are there, readily available yet everyone avoids looking at 'em? Yeah. Here we go. https://www.youtube.com/watch?v=OsVr3dQMUzg is one of a series made by someone obsessed with a team, so they try to take into account the variables making their QB look bad. A perfect example is how the Bears' o-line is rated around mid-level in protecting the run. What even he fails to point out though is that Every Positive Run is added to the o-line's production. Even if that run is the end result of busted pass coverage. Fields is elevating his o-line every time he evades sacks & they get the credit. At 22:45 of https://www.youtube.com/watch?v=FiiK21VzI_o&t=1387s we see why he needs to. One player smashes into his own teammate avoiding his own block & taking another off of his. While this isn't typical, the LT simply ignoring the existence of edge rushers occurs Every Game. So the Bears regularly *force* Fields to have to run on passing plays. Through _their play-calling._ This was evident when, after he suddenly started doing what appeared to eb Spacing Out & not throwing to open receivers. Everyone knew what was up the instant the Bears didn't take him into concussion protocol: the only possible way they could have _known_ Fields wasn't concussed was if he was executing the plays As Called. Fan reaction confirmed this. Everyone said that this was the team Simplifying The Offense for Fields. So Everyone At First Acknowledged That this was deliberate play-calling. Then when people realized that this narrative implicated the Bears' coaching in deliberately sabotaging Fields, this narrative was dropped. & while another false one replaced it, the only way to Never Admit We Saw It was to never look at the play-calling again. So everyone refuses to. Alex here included. & what was that second narrative? Fields can't read defenses. Well what do you know? _That_ one was debunked https://www.youtube.com/watch?v=QuhUbISnr8s before he ever took a snap in the NFL. This _exacerbates_ people's desire to turn a blind eye. See, this all *_required that_* You The Fans consciously turn a blind eye to the play-calling in regards to fields. As a result, y'all feel a twinge of guilt by looking at it in regards to any QB. So you all avoid it repeatedly so as not to trigger that twinge. Good luck assessing anyone while avoiding going through all the steps necessary to do so.",
"“Why are you drafting a quarterback that doesn’t just have bad footwork, but has no footwork?” Pre-draft evaluation on Patrick Mahomes.",
"And what pick did Mahomes go and who picked him to have him sit a year behind Smith?",
"@@RampioreRegis 16th to the Lakers",
"That whip route in the endzone looked like a DROP 😮😮😮😮",
